Packet Loss Budget;Latency Budget (μs);Jitter Budget (μs);Data R date Budget (Gbps);Required Mobility;Required Connectivity;Slice Available Transfer Rate (Gbps);Slice Latency (μs);Slice Packet Loss;Slice Jitter (μs);Slice Type;Slice Handover
1e-06;1000.0;1.0;1000.0;yes;no;3852.293280076925;2534.7362106454525;0.0003273880647509;1567.226979354699;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4421.87345198145;1880.354685422502;0.0005108653113625;3269.0478775295933;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4573.273252115466;2493.878416089407;0.0006560721148331;1050.0261514643068;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5476.249866912254;729.3310177345488;0.0005607722322583;2445.377881037649;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;6338.954805299497;410.6445243791714;0.0009182437034981;3812.211249218732;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3976.557177333581;1406.0061307311894;0.0004058474184931;3176.408883580372;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;2681.1306044918065;1204.2767853530556;0.0006157169418989;2375.3601933953323;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;7399.861443175554;1713.6022123856278;0.0006466251912846;3273.6642946559873;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3386.293301380105;2635.591172029878;0.0004634556824999;2267.2032070757487;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;5817.243321739486;1735.4746020799676;0.0003443426982141;1803.155770824008;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5422.430364058429;2501.3835963712877;0.0006934930460468;2013.8730396627595;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;4426.665179491632;2486.4997844430295;0.0004157665666791;2600.2170299971617;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;6012.828424400857;707.7708996057173;0.000607279309841;3384.8866351926663;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;2987.9849478928945;2354.5322041213644;0.0005712762049002;2708.4512890439323;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;7718.110987515269;2666.213701505264;0.0005209522384986;1940.9532884632831;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;9391.523855119169;2712.594845172842;0.0007246349058051;1574.340118273519;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;7051.82006123624;1823.1366984048047;0.0005560418784963;706.8735856935291;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3650.4834593046135;1949.5753913050842;0.0006046394454795;1909.081802909458;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;1124.7413476500196;1993.1737151463599;0.000567361022425;1310.2308031760003;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5796.026896006549;1848.4959255595745;0.0005126999448501;2618.026830525713;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;2845.0948366557755;1213.5039975828092;0.0004364977560054;1831.8415767151498;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4311.970149629557;1365.275122081995;0.0004967553680638;2648.4126755264933;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;7538.282789383488;2315.999072157247;0.0006029452015082;3671.7331724510977;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;7706.366024440662;1811.306890499099;0.0005784747673863;1913.1846674524754;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;7886.320902339463;1979.8779387504048;0.0005995272511999;2108.510162007592;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5164.507806848256;2640.8698266323427;0.001;2242.310594839689;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;6494.68347202208;1963.581369507611;0.0004164936299418;1811.6882542988199;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;1681.760699741158;1151.2418823667153;0.000235868764049;2077.366165152394;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;2502.1589759225963;3384.0020887852615;0.0004318180514117;1766.6176847724648;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4520.222021972707;1714.3009829947348;0.000440662824939;2905.3119634039886;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;6402.521116028409;1675.7452446809305;0.0005732878241362;1856.2958335583348;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4289.883935322301;2103.4045072759213;0.0004579481088721;1167.656120584418;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;6338.130203782568;1819.3545708334655;0.0006219896418622;1224.9669136118116;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3078.1008733571693;1872.161223195532;0.0003721054995439;1439.1607275093434;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5170.535356019405;1534.1825361541612;0.0005962772988248;1701.3702422094768;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;5916.878970257629;2560.981923142631;0.0002577142996475;2583.465596245025;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6262.714665349132;2658.568557437826;0.0004991229643832;2541.410115890248;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;4247.974152847563;3126.410947426625;0.0003648181230065;2597.215782528992;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5048.266020961461;3224.735004939889;0.0004398871395464;2011.2656252330962;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;2432.855093583675;596.6270162282398;0.0001581236470622;2662.3373855022837;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4825.376606988252;2320.955971088265;0.0006426933772302;1836.731418792369;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6803.118386786597;1125.1239025979469;0.0004363958592805;776.6634924950083;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;4562.392586816255;2772.425309741343;0.000481457991373;2632.3560859364184;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3754.070455400255;2129.843187541839;0.000569475962663;1543.1814132483075;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;6302.748843300923;1427.9645141525775;0.0003781849790689;1855.6620063372131;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;8808.800167997899;1157.2223072330712;0.0004178591479788;1757.9905485379395;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;8622.255167462545;1478.195279671468;0.000205528411205;2348.157362551242;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5436.160782732634;1378.2117455305504;0.0004460331512431;2105.987333421188;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;6284.543412315155;2801.3222335259616;0.0007569928536088;1847.2405286169783;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;7731.276160391603;1962.247303715794;0.0005455040645392;3065.980934167206;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5402.620947767661;1251.0555597991643;0.0002494010233438;1939.4814742781853;mURLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5769.281079950559;2197.642998653954;0.0005706087339896;1842.029582398734;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;4462.274632408019;2185.66378673988;0.0007134421189368;2538.584675945171;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;8946.729990687716;1829.9828633206373;0.0003315074632371;2778.2984498508054;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6198.302979207012;2751.067503657012;0.0004640765368646;2593.9517373385056;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;4555.093583102275;2313.8428126009926;0.0004692650334091;1601.469358262569;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4041.7061908813575;2260.7070798374825;0.0005202556785243;2244.9378571088264;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;1905.461184366928;704.9832687109143;0.0005189863920421;2056.5844917656295;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;2366.562009824795;1710.92106516182;0.0006052973206226;1870.8358527789844;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;3790.371829435921;2378.5944903692425;0.0004788904981735;1377.023941463445;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;6547.557423717552;2189.0446843573213;0.0007055770344473;2146.9042562368627;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;5543.967696028159;1999.3650775500148;0.0001795569800896;2725.063037366257;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;2909.370802098287;2403.845850659845;0.0003084220539728;3086.4513609155906;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3456.458425460049;2245.728976717278;0.0007477807180681;2768.822959085882;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5469.791461857027;2482.4858125631376;0.0004204546543841;1700.6930226456416;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;7789.347502691118;2208.3691404592287;0.0005927248282331;1378.0854641155988;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3164.083820070984;2453.4389271735004;0.0004781933934036;1004.695990781061;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5765.318188468645;2419.9066157554116;0.0006575179398631;2703.1347961431566;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4258.187672834706;1944.1477285465508;0.0005688634405215;2548.553088602613;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4306.538554910669;1979.2677576579736;0.0009396198819965;1630.3492145211667;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3044.9815059464554;2051.6856864446013;0.0004959866437753;1494.7091396508524;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;6044.555192444301;1170.4638706284836;0.0004303876613361;2845.471969685872;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4190.097875266846;970.1159730169486;0.0007130170850463;2649.080713583841;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4414.676208419544;2335.778985492401;0.0006133094772252;2861.5959465897076;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;6640.88308316457;2371.5316544647317;0.000365114330533;2374.2000483830666;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;6727.834778519587;1982.9331727983545;0.0006456665689983;2430.995438662678;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3784.25738929472;2237.0328410324346;0.0005337687253325;626.9039193637916;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5495.3497520783085;2437.569223937684;0.0005145122779352;1750.5082971208196;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;6510.793213183026;2290.4292361655184;0.0005727325138958;3348.646867853749;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4694.777485511703;2373.667085987537;0.0006351998163003;1621.3763732472785;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6117.729704812034;1135.9425922822627;0.0005316731282367;2145.8140614428166;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;4469.615086967541;3097.215458125113;0.0004560555130724;3038.4470522070264;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4423.617812348582;2215.5678589941645;0.0008481096255857;2583.116724938557;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3447.01910666953;2623.761204903421;0.0004933091037387;1356.3843779925928;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;7853.538692285463;2389.7165353742184;0.0007228307632377;1217.297331360791;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;4193.314516708924;1312.7812862822805;0.0004062869393722;3073.126312559842;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3665.304025039689;1542.4380872269771;0.0003590033919561;2494.2173584496213;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;3258.376257999196;1650.073457565735;0.000661683455739;2236.779566073392;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5141.345742928706;2765.920732030253;0.0004577173280815;2335.008096351805;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;3305.752019658773;1358.3168723483527;0.0001766996129953;1753.5956333263493;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;3813.035366336015;1164.669342471756;0.0004658238916728;1406.2789035849912;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;6331.961578947088;2286.166744825799;0.0005845011648854;2293.3323282986303;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;5748.285898989574;3168.5061786790407;0.0003839379444585;1599.020798376325;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;2758.530251006087;1438.9004224652929;0.0003634749216228;1605.993507453018;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;6208.419198219596;2955.6899885164285;0.0005322261605029;1755.5843695882595;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5055.141486004916;2497.5772949689804;0.0003098182471622;2522.702421301971;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;6895.57919989123;1718.9645595689976;0.0005511768753235;1531.8606217189317;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;7363.5794730327025;1118.2356709974017;0.0006725737914984;1472.73891257354;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;2319.644682185475;1775.1416723048092;0.0007167787510532;1367.5044515302507;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6274.756497139313;1472.6338579505407;0.0003914916209794;1897.898329912181;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;7724.914071610014;2800.2133637238394;0.0007965961119968;2673.8268231687507;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5349.880057101841;1977.698873941;0.0005978857910196;1902.9298468587472;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;6147.413717803505;2320.8499887146772;0.0003880498100971;2001.723732926968;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5375.412241602276;2325.1479398776846;0.0004297237580542;2126.6477559309883;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;6632.711335756995;1573.414770214678;0.000383594036306;1780.0266425055859;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;5639.586192148032;2048.1565818847425;0.0001578306631766;1393.5928355206413;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;1630.2164503443582;2667.469192968348;0.0007368106303276;1711.8399275163622;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4798.516754719681;1949.3450049800288;0.0005361322272797;1621.8044466421259;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;4690.84394696123;1822.8411515892692;0.0006083198074958;1940.8114872362032;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6190.021543685509;2460.214082378325;0.0005165820918115;1698.759094758867;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6961.714430217777;1133.2093733178951;0.0002480481281207;2150.242644474875;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4621.087698356509;531.0585010310502;0.0005576378044717;1925.0571833646495;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;2959.2438351329874;2192.017767042006;0.000659338595862;1584.5637052298375;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;5510.808430355621;2682.914873061762;0.0006582131886627;2970.4127068182056;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;3707.3823534058;3201.198600255961;0.0006820524179417;2320.193031242398;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;3990.499285291388;2130.855832527325;0.0005083989924293;1861.196632196837;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;8970.256116746417;2549.4816795762285;0.0001053243456565;1639.471632834676;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;3871.070447175135;2878.7397938752797;0.0006131629266826;2609.342899018737;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;2392.636157696278;2020.9376716995669;0.0005119150726292;1421.4659877934102;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6006.354568164459;1572.4983012615523;0.0008324372948761;2935.865115707717;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6178.799094847482;1503.905754335967;0.0008158416656589;1044.2248888432478;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6464.666057466746;1803.562081136129;0.0006833967047608;3845.1075312226208;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;6400.112456633647;2966.2603033843407;0.0002705696750185;1718.6535383711669;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5243.1530120255;2621.5011175564528;0.0003152285715699;1134.464830753903;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;5260.65820110333;1854.2676647689368;0.0005870693210895;1553.9468511791058;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6566.276511560877;2830.3902874730047;0.000305771897195;1792.048336621906;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;7681.222757259098;2301.8514691216087;0.0006473658835989;1624.3043140619425;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;2899.499320914412;1855.2584179368203;0.0006542662574372;2237.2586067860125;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;3986.781305388961;2118.026472656121;0.0007601628819151;2189.701065867172;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;6046.949366917677;2268.384028534303;0.0006821984572503;4000.0;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;5425.268183938671;2091.1600626064483;0.0004354593015784;2058.129535562017;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;2016.518520716991;3160.6826557601985;0.0004892553458385;1116.3277335837363;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4045.1495703171777;1900.155730891674;0.000358799961177;1884.9527688130486;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;5504.923195620459;1078.3978363842737;0.0005445463834041;2091.686012547889;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5021.490310642806;2208.370411884163;0.0001374403210953;1659.9654059044417;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4402.323248147075;1805.695083538072;0.0004511788779872;2427.817205771481;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;8906.889406960596;1104.9066697557066;0.0006165041349915;2512.5452320343916;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;4959.018550295048;2442.923625502378;0.000602759395018;1576.1655542455026;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5385.543156171522;0.001;0.0006446164533993;1765.04256393981;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5222.085999255063;2192.326222853176;0.00032344532113;729.0515626923991;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;5353.242603790986;420.4930475420635;0.0002860176372419;1419.6553713790713;mURLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5063.3711452892685;2003.4384005124298;0.0005993564609394;1822.379814791088;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;1530.237410874865;2368.993094935568;0.0003409019537397;2093.9785747069463;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3350.3236463792714;2488.079982402693;0.0003047781734018;1909.9741559606682;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4475.790282486267;2538.982571269087;0.0005357021850054;1438.797176154009;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6354.897315328622;1296.8948665091614;0.0004955229217034;2737.994418467234;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4501.763544998644;2126.503554090991;0.0008980908963025;2671.606474130084;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3615.011515693933;1532.6262505090351;0.0005619807670333;2736.903406627596;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;6574.214249706585;1494.1701772195556;0.0005288683615041;3033.6113097246466;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;7252.096911595112;1926.5381576039376;0.0004069630784042;1343.6622094408142;mURLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;2446.210248243078;1719.4028472773136;0.0006378326604214;2286.008195133415;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5162.028600463895;1309.1721662405637;0.000494974653857;2608.34258790303;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;550.6640889909831;2214.6161251603166;0.000413522347436;3514.254343120696;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;4481.518434170679;2365.683115877157;0.0004652666968248;2997.7462175170103;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;8140.909642997339;1425.8868234119407;0.0004443568638629;1829.0581435453519;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5153.7286811990125;1877.0802981174695;0.0004866439305416;940.4571102724;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;2698.9331751697096;1888.5132319148208;0.0008756528454247;1193.4121470334396;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;2739.9717965645004;1899.286368889077;0.0006069497779535;2448.4909929113032;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3446.2620749021257;1962.19088771123;0.0004693348759392;2041.4028589451777;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;3881.1515038308985;2192.3919114418172;0.0004905227838415;1535.0819728445047;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;1846.1816672272373;2778.560540711439;0.0002676183971443;675.550899864088;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5549.214152800451;2086.7760952960625;0.0001990776163411;2590.737106904293;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;5906.860453186847;1659.969166514569;0.0006242086807366;1231.4479381497429;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4416.878546499776;1991.9764392753839;0.0006208603273113;2944.601801827284;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;8409.693455157461;1291.3013142072139;0.0005675571911103;1333.744798295379;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4284.781478739553;1401.887413099213;0.0007477224271188;1703.5923023170205;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;7004.963621746171;2288.279614358597;0.0005365229704254;1555.4681002891925;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;2687.894702506291;0.001;0.0006360237489668;2422.75720771338;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5500.358954522424;1855.494636097869;0.0004877311488763;1552.4173213089855;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;5750.509387404843;2618.701096919593;8.352107084656492e-05;1859.130055897916;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3816.2932777089945;2269.328290550537;0.0006943513683078;1766.9151091429608;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;5279.175909744152;2573.7024920387967;0.0003383355992838;1414.3389093499848;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;3799.346712860937;2223.942964971542;0.0005430954893492;2010.5013885256371;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4480.693226488273;3328.0453601017725;0.000382794748258;2176.643820725863;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4529.033769926065;1179.3890992689815;0.0005443672792947;2469.7852373485953;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;2658.3629493727863;2077.0563195196205;0.0007782930703206;2407.1120172847923;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;5871.895582472885;2484.964931110298;0.0005996830248231;2478.534499302964;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;5987.03991868204;1718.725096916761;0.0006357649312754;819.532292039536;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4378.302730581498;2785.8011580008792;0.000470761490965;1984.8416460875246;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;5403.853061400847;2403.047005591745;0.0004524502890315;1403.7048797684029;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;3467.7117127547544;1005.4664282832116;0.0004497152357178;2006.652814458243;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;2913.507394079675;2241.4180684858366;0.0006273618076228;2092.86297606458;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;4334.007865384095;2405.4307713572807;0.000504990670551;2138.51934283834;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;6152.085613793626;3088.4258625810867;0.0006152558423681;930.544792357358;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4874.797844620032;1880.390601873137;0.0004704558438114;3595.7027172299313;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4269.753602085584;2372.634839823048;0.0006692062633006;3534.6320397869786;umMTC;no
